plan_id,plan_date,item_id,item_name,current_on_hand,net_available_inventory,stockout_risk_class,stockout_risk_probability,recommended_action,recommended_order_qty,recommended_order_multiple,expected_arrival_date,projected_days_of_supply,expected_holding_cost,expected_stockout_penalty,expected_total_cost,algorithm_used,reason_code,explanation,constraint_flags,approval_status,review_notes
362,2026-03-08,7903,RPS201EW,-2046,8310.0,Low,9.70895122691809e-07,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
363,2026-03-08,7904,ST216EW,-1404,5106.0,Low,1.9473170486306613e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
364,2026-03-08,7905,ELF001,-3150,10122.0,Low,1.46045511913492e-07,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
365,2026-03-08,7906,LSTM2012-4S,0,0.0,High,0.9999986438666001,REORDER,500,1,2026-06-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is High (1.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
366,2026-03-08,7911,GS005G,0,1296.0,Low,3.4161327374055474e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
367,2026-03-08,7912,ST031G,0,1248.0,Low,3.411176517934758e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
368,2026-03-08,7913,6GPNSH-1,0,500.0,High,1.0,REORDER,500,1,2026-04-22,999.0,1000.0,0.0,1000.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (500.0) is at or below the reorder trigger, stockout risk is High (1.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; LOW_RELIABILITY_SUPPLIER; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
369,2026-03-08,7920,BDTSRP33STL,0,19524.0,Low,3.6320067727806994e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
370,2026-03-08,7921,BDTTSP33STL,6,14460.0,Low,3.939009079601046e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
371,2026-03-08,7922,BDPLR26TSTL,1,17227.0,Low,3.803488750563447e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
372,2026-03-08,7923,BDPLR30TSTL,0,12174.0,Low,3.985634976554729e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
373,2026-03-08,7924,BDSFR25TSTL,0,6036.0,Low,3.8133021279660523e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
374,2026-03-08,7925,BDSSR11TSTL,0,7260.0,Low,3.881253252316752e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
375,2026-03-08,7928,RM-GRIP,75,175.0,Low,3.2897565478544905e-06,REORDER,1000,1,2026-07-06,999.0,20.0,0.0,20.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (175.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
376,2026-03-08,7929,LS21/26-JK,18,1316.0,Low,5.838009802220626e-06,WAIT,0,0,,954.0999999999999,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
377,2026-03-08,7930,RM-PAWL,149,149.0,Low,0.0007671644847802498,REORDER,1000,1,2026-07-06,1149.0,20.0,0.0,20.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (149.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
378,2026-03-08,7936,1000LEW,-1500,3534.0,High,1.0,EXPEDITE,177500,355,2026-07-06,120.68933333333334,133125.0,0.0,133125.0,Naive Bayes + Rule-Based Planning,HIGH_RISK_LATE_INBOUND,"Expedite recommended because stockout risk is High (1.00), net available inventory is below lead-time demand, and existing inbound supply arrives too late.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
379,2026-03-08,7937,CF12HDW,0,12000.0,Low,3.986725602840093e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
380,2026-03-08,0,LSTM2012-4 : LSTM2012-4MW,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,560.0,0.0,560.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
381,2026-03-08,7942,R-CSTC-R22,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
382,2026-03-08,7943,RMC01-B01,1185,5940.0,Low,2.416075486692665e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
383,2026-03-08,7944,ODP01-W01,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
384,2026-03-08,7946,GS002G,0,504.0,Low,3.332378291849412e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
385,2026-03-08,7947,LRK005G,0,504.0,Low,3.332378291849412e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
386,2026-03-08,7952,GT-WD005,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
387,2026-03-08,7953,TV-TS203,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
388,2026-03-08,7954,TV-GS201,0,1524.0,Low,3.6797800436823118e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
389,2026-03-08,7955,GT-TS003,0,1200.0,Low,3.6447236531423762e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
390,2026-03-08,7957,GT-RPS010,0,1800.0,Low,3.7090050466439736e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
391,2026-03-08,7958,TV-TS201,0,3480.0,Low,6.24660321889698e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
392,2026-03-08,7959,TV-RPS203,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
393,2026-03-08,7960,TV-ST034,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
394,2026-03-08,7961,TV-RPS201,0,9582.0,Low,4.509327539425033e-05,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
395,2026-03-08,7962,TV-BRK506,0,7890.0,Low,1.742512714266854e-05,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
396,2026-03-08,7963,GT-ST033,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
397,2026-03-08,7964,GT-TS201,0,174.0,Low,3.2962936215840162e-06,REORDER,1000,2,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (174.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
398,2026-03-08,7966,GT-BRK204,0,300.0,Low,3.3101502243813e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (300.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
399,2026-03-08,7967,TV-TS502,0,13842.0,Low,6.66995813304245e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
400,2026-03-08,7968,TV-BRK204,0,7452.0,Low,8.92030223876263e-05,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
401,2026-03-08,7969,GT-RPS201,0,480.0,Low,3.3297766583561965e-06,REORDER,1000,2,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (480.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
402,2026-03-08,7970,TV-RPS502,0,21030.0,Low,3.4942812062525945e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
403,2026-03-08,7971,ST030G,0,500.0,Low,3.331944937280189e-06,REORDER,0,0,2026-07-06,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (500.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 0 units.",OPEN_PO_EXISTS,Pending,
404,2026-03-08,7972,TV-ST035,0,4980.0,High,0.9999362875103703,EXPEDITE,32000,64,2026-07-06,123.26666666666667,24000.0,0.0,24000.0,Naive Bayes + Rule-Based Planning,HIGH_RISK_LATE_INBOUND,"Expedite recommended because stockout risk is High (1.00), net available inventory is below lead-time demand, and existing inbound supply arrives too late.",MOQ_APPLIED; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
405,2026-03-08,7973,TR001,0,1200.0,High,0.9999239515489144,EXPEDITE,35500,71,2026-07-06,122.33333333333333,26625.0,0.0,26625.0,Naive Bayes + Rule-Based Planning,HIGH_RISK_LATE_INBOUND,"Expedite recommended because stockout risk is High (1.00), net available inventory is below lead-time demand, and existing inbound supply arrives too late.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
406,2026-03-08,7974,6757SP,240,1158.0,High,0.9999986916124219,REORDER,0,0,2026-06-06,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (1158.0) is at or below the reorder trigger, stockout risk is High (1.00), and MOQ rules require an order quantity of 0 units.",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
407,2026-03-08,7975,DHK-001,0,5004.0,Low,3.7440897015342238e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
408,2026-03-08,7976,LRM-BELT,47,107.0,Low,3.286136225231202e-06,REORDER,1000,1,2026-07-06,999.0,20.0,0.0,20.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (107.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
409,2026-03-08,7977,SN722016,10,509.0,Low,0.0002608432302073325,WAIT,0,0,,509.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
410,2026-03-08,7979,RTC70040EW-KEY,20,40.0,Low,3.2808612780955764e-06,REORDER,1000,1,2026-07-06,999.0,500.0,0.0,500.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (40.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
411,2026-03-08,7980,RM1416-BRACKET,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,500.0,0.0,500.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
412,2026-03-08,7981,RM18-BRACKET,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,500.0,0.0,500.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
413,2026-03-08,7982,RS220-001,5132,12628.0,Low,0.0,WAIT,0,0,,10621.682242990655,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
414,2026-03-08,7983,RS225-001,1281,3002.0,Low,2.940365057832151e-09,WAIT,0,0,,1429.5238095238094,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
415,2026-03-08,7984,RS241-001,1618,3607.0,Low,8.696499621974342e-41,WAIT,0,0,,3607.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
416,2026-03-08,7985,RS233-001,3138,8138.0,Low,6.183965533943265e-198,WAIT,0,0,,8138.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
417,2026-03-08,7986,RS801-001,1317,2805.0,Low,8.28581154635233e-26,WAIT,0,0,,2805.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
418,2026-03-08,7987,RS226-001,1164,2847.0,Low,1.9204688772243418e-26,WAIT,0,0,,2847.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
